class,SwissArmyKnife,FunctionalDecomposition,SpeculativeGenerality,RefusedParentBequest,MessageChains,ComplexClass,LongParameterList,Blob,SpaghettiCode,LargeClass,BaseClassKnowsDerivedClass,LazyClass,AntiSingleton,LongMethod,ManyFieldAttributesButNotComplex,TraditionBreaker,BaseClassShouldBeAbstract,ClassDataShouldBePrivate
org.apache.coyote.http2.HPackHuffman,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.LoginConfig,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.mbeans.ContextResourceMBean,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.webresources.AbstractArchiveResource,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.mbeans.GlobalResourcesLifecycleListener,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.TestWebXmlOrdering,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestHttp2UpgradeHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ant.DeployTask,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.managed.ManagedConnection,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.FairnessTest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.TestUtf8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.webresources.AbstractFileResourceSet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.naming.factory.LookupFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.session.DeltaSession,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.parser.TokenMgrError,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.TestClientCert,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.startup.ContextRuleSet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.pool2.impl.GenericObjectPool,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.mapper.TestMapperListener,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cal.TableBean,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.TestCookieProcessorGeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.AttributeParser,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.filters.TestRemoteIpFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.mapper.TestMapperWebapps,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestAsyncContextStateChanges,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http2.Http2UpgradeHandler,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.CharChunk,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.LifecycleListenerRule,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.parser.ParseException,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.catalina.session.Threading,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.ValveBase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.PoolProperties,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.servlets.TestDefaultServlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.webbeans.web.tomcat.OpenWebBeansContextLifecycleListener,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.ApplicationPushBuilder,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.TestSizePreservation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.ClusterRuleSet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ssi.SSIFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.interceptor.ConnectionState,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.digester.Digester,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
org.apache.el.lang.ExpressionBuilder,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.DriverFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.transport.nio.ParallelNioSender,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.ContextLocalEjb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.filters.CsrfPreventionFilter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.interceptors.GzipInterceptor,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.pojo.PojoMessageHandlerWholeBase,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.transport.SocketReceive,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
org.apache.coyote.Request,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.SmapUtil,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.fileupload.FileUploadBase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.AbstractAccessLogValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.DataSourceStore,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.backend.MultiCastSender,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.connector.CoyoteReader,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.CrawlerSessionManagerValve,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.datasources.SharedPoolDataSource,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.tagplugins.jstl.Util,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.tld.TestTldParser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.FairBlockingQueue,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.TesterSupport,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http11.upgrade.UpgradeServletOutputStream,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.server.WsHandshakeRequest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.URLEncoder,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.LoadBalancerDrainingValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.ApplicationFilterChain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestFlowControl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.test.transport.SocketNioSend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.mbeans.MBeanUtils,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.ByteChunk,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.interceptors.OrderInterceptor,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.juli.TestThreadNameCache,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.ManagerBase,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.loader.WebappLoader,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.tagplugins.jstl.core.Out,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.pojo.PojoMethodMapping,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWebSocketFrameClientSSL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.dbcp.dbcp2.managed.BasicManagedDataSource,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.interceptors.TestNonBlockingCoordinator,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsWebSocketContainerSessionExpiryContainer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.jaspic.PersistentProviderRegistrations,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.TwoDataSources,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.Nio2Endpoint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TestFormAuthenticator,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.servlets.DefaultServletEncodingBaseTest,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.el.TestMethodExpressionImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.Rfc6265CookieProcessor,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.juli.TestDateFormatCache,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestHttp2Section_6_9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.ApplicationMapping,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ssi.SSIProcessor,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.WsFrameBase,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.SSLUtilBase,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.filters.CorsFilter,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.storeconfig.ConnectorStoreAppender,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.TestPersistentManager,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TestAuthenticatorBaseCorsPreflight,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.descriptor.tld.TldParser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.RequestUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.ApplicationContextFacade,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.ResourceBase,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.transport.nio.NioReplicationTask,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.parser.TokenList,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.SocketBufferHandler,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
websocket.drawboard.DrawMessage,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestAsyncTimeout,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.RpcChannel,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.WebappServiceLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.SimplePOJOExample,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.juli.OneLineFormatter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.storeconfig.StandardContextSF,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.json.JavaCharStream,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.ssi.SSIConditional,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.net.AbstractJsseEndpoint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.naming.NamingContext,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.servlet.http.HttpServletDoHeadBaseTest,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http2.Http2Parser,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.ApplicationFilterFactory,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TestDigestAuthenticator,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ssi.ExpressionParseTree,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.TestELInterpreterFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.ProxyConnection,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.Benchmarks,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.runtime.JspWriterImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.el.parser.AstLambdaExpression,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.pool2.impl.SoftReferenceObjectPool,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.StreamProcessor,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ha.session.DeltaRequest,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.BasicDataSourceFactory,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.webresources.Cache,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.optimizations.TestELInterpreterTagSetters,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.descriptor.web.ContextResource,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.modeler.ManagedBean,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.tagplugins.jstl.core.Param,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.TestStatementCache,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.servlet.annotation.TestServletSecurityMappings,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.jasper.JspCompilationContext,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
jakarta.servlet.http.Cookie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.TestContextConfigAnnotation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.server.WsRemoteEndpointImplServer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.rewrite.RewriteCond,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.util.http.parser.MediaType,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.CallMethodMultiRule,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.nonblocking.TesterAjpNonBlockingClient,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.membership.MemberImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.buildutil.Utils,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.RemoteCIDRValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.filters.TestRestCsrfPreventionFilter2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.pojo.TestEncodingDecoding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsWebSocketContainer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.membership.McastServiceImpl,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.JsonErrorReportValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.StandardSessionIdGenerator,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.SSLAuthenticator,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RequestParamExample,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.realm.MemoryRealm,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.TestStandardContextValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.SSLValve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.ContextService,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ant.jmx.JMXAccessorTask,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.datasources.CPDSConnectionFactory,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.connector.Connector,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.users.MemoryUserDatabaseTests,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.PersistentManagerBase,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.servlet.http.TestHttpServlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.MessageDestination,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.webresources.DirResourceSet,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.threads.TestLimitLatch,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.NamingRuleSet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.ant.JKStatusUpdateTask,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.tribes.transport.nio.NioSender,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.SmapStratum,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
jakarta.servlet.jsp.el.ImportELResolver,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.TestHeaderUtiltoPrintableString,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.core.ApplicationHttpRequest,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.PStmtKey,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.TestRequestUtilNormalize,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.coyote.http11.upgrade.UpgradeProcessorExternal,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.SessionIdGeneratorBase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.buildutil.translate.Import,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jakarta.el.ELProcessor,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.Validator,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TesterHttp2Parser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.session.TestPersistentManagerIntegration,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.ELParser,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.TestAsync,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.catalina.webresources.JarWarResourceSet,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.util.TestParameterMap,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.UDecoder,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.TestMimeHeadersIntegration,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.buildutil.MimeTypeMappings,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.realm.TestJNDIRealmIntegration,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
org.apache.tomcat.jdbc.test.TestJdbcInterceptorConfigParsing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsRemoteEndpoint,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.DefaultTestCase,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.parser.Ranges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.core.StandardPipeline,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.descriptor.web.ContextEjb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.servlet.JspServlet,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.test.CreateTestTable,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
org.apache.catalina.servlets.TestWebdavServlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.TesterDigestAuthenticatorPerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.TestParser,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.storeconfig.StoreAppender,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.connector.Response,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.webresources.FileResource,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.filters.TestCsrfPreventionFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.storeconfig.StandardEngineSF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.VersionLoggerListener,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.jasper.compiler.ErrorDispatcher,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsWebSocketContainerGetOpenSessions,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.loader.TestWebappClassLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.valves.rewrite.QuotedStringTokenizer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.authenticator.jaspic.CallbackHandlerImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.buildutil.RepeatableArchive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.TestCharsetUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.TestWsWebSocketContainerTimeoutClient,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.coyote.http2.Http2AsyncUpgradeHandler,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.users.DataSourceUserDatabaseTests,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.jdbc.pool.ConnectionPool,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.buf.MessageBytes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.dbcp.dbcp2.BasicDataSource,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.http.parser.Cookie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.util.json.TokenMgrError,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.tomcat.websocket.DigestAuthenticator,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.startup.TestTomcatNoServer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.apache.catalina.storeconfig.StoreConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
